path,category,decision,confidence,productionCritical,evidence
"js/publicPortal/portalRender.js","PRODUCTIVE_VIEW","KEEP_PRODUCTIVE","HIGH","true","js/publicPortal/portalApp.js (STATIC_REFERENCE), tests/fixtures/publicPortalUxFixture.js (TEST_ONLY_REFERENCE), tests/public-portal-partial-standings.test.mjs (TEST_ONLY_REFERENCE), CHARROPRO-OPERATIONAL-FLOW-AND-PUBLIC-PORTAL-CORRECTIONS-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), PUBLIC_PORTAL_CORE_V1.md (DOCUMENTATION_ONLY_REFERENCE)"
"js/publicPortal/portalRouter.js","PRODUCTIVE_VIEW","KEEP_PRODUCTIVE","HIGH","true","js/publicPortal/portalApp.js (STATIC_REFERENCE), tests/public-portal-router.test.mjs (TEST_ONLY_REFERENCE), PUBLIC_PORTAL_CORE_V1.md (DOCUMENTATION_ONLY_REFERENCE), tests/public-portal-core.test.mjs (CONFIG_REFERENCE), tests/public-portal-router.test.mjs (CONFIG_REFERENCE)"
"js/publicPortal/portalSelectors.js","PRODUCTIVE_VIEW","KEEP_PRODUCTIVE","HIGH","true","js/publicPortal/portalApp.js (STATIC_REFERENCE), js/publicPortal/portalRender.js (STATIC_REFERENCE), tests/fixtures/publicPortalUxFixture.js (TEST_ONLY_REFERENCE), tests/public-portal-partial-standings.test.mjs (TEST_ONLY_REFERENCE), tests/public-portal-selectors.test.mjs (TEST_ONLY_REFERENCE)"
"js/tournamentApp.js","PRODUCTIVE_CORE","KEEP_PRODUCTIVE","HIGH","true","torneo.html (HTML_REFERENCE), CHARROPRO-FMCH-2026-JINETEOS-DYNAMIC-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-MANGANAS-PASO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-PIALES-COLEADERO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-TERNA-COMPLETE-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"js/views/cronometro-control.js","PRODUCTIVE_VIEW","KEEP_PRODUCTIVE","HIGH","true","cronometro.html (HTML_REFERENCE), tests/official-timer-authority-sync.test.mjs (TEST_ONLY_REFERENCE), CHARROPRO-FMCH-2026-JINETEOS-DYNAMIC-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-MANGANAS-PASO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-PIALES-COLEADERO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"js/views/cronometro-pantalla.js","PRODUCTIVE_VIEW","KEEP_PRODUCTIVE","HIGH","true","cronometro-pantalla.html (HTML_REFERENCE), tests/official-timer-authority-sync.test.mjs (TEST_ONLY_REFERENCE), CHARROPRO-FMCH-2026-JINETEOS-DYNAMIC-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-MANGANAS-PASO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-PIALES-COLEADERO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"js/views/formato-federacion.js","PRODUCTIVE_VIEW","KEEP_PRODUCTIVE","HIGH","true","formato-federacion.html (HTML_REFERENCE), tests/official-format-html-print-geometry.test.mjs (TEST_ONLY_REFERENCE), tests/official-format-pre-judge-final-corrections.test.mjs (TEST_ONLY_REFERENCE), CHARROPRO-FMCH-2026-JINETEOS-DYNAMIC-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-MANGANAS-PASO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"js/views/grafico.js","PRODUCTIVE_VIEW","KEEP_PRODUCTIVE","HIGH","true","grafico-cala-detalle.html (HTML_REFERENCE), grafico-caladero-turno.html (HTML_REFERENCE), grafico-categoria.html (HTML_REFERENCE), grafico-coleadero-turno.html (HTML_REFERENCE), grafico-coleadero.html (HTML_REFERENCE)"
"js/views/graficos-control.js","PRODUCTIVE_VIEW","KEEP_PRODUCTIVE","HIGH","true","graficos.html (HTML_REFERENCE), CHARROPRO-FMCH-2026-JINETEOS-DYNAMIC-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-MANGANAS-PASO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-PIALES-COLEADERO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-TERNA-COMPLETE-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"js/views/jueces.js","PRODUCTIVE_VIEW","KEEP_PRODUCTIVE","HIGH","true","jueces.html (HTML_REFERENCE), CHARROPRO-FMCH-2026-JINETEOS-DYNAMIC-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-MANGANAS-PASO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-PIALES-COLEADERO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-TERNA-COMPLETE-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"js/views/locutores.js","PRODUCTIVE_VIEW","KEEP_PRODUCTIVE","HIGH","true","locutores.html (HTML_REFERENCE), CHARROPRO-FMCH-2026-JINETEOS-DYNAMIC-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-MANGANAS-PASO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-PIALES-COLEADERO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-TERNA-COMPLETE-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"js/views/obs.js","PRODUCTIVE_VIEW","KEEP_PRODUCTIVE","HIGH","true","obs.html (HTML_REFERENCE), CHARROPRO-FMCH-2026-JINETEOS-DYNAMIC-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-MANGANAS-PASO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-PIALES-COLEADERO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-TERNA-COMPLETE-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"js/views/supervision.js","PRODUCTIVE_VIEW","KEEP_PRODUCTIVE","HIGH","true","supervision.html (HTML_REFERENCE), CHARROPRO-FMCH-2026-JINETEOS-DYNAMIC-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-MANGANAS-PASO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-PIALES-COLEADERO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-TERNA-COMPLETE-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"js/views/torneo-publico.js","PRODUCTIVE_VIEW","KEEP_PRODUCTIVE","HIGH","true","torneo-publico.html (HTML_REFERENCE), CHARROPRO-FMCH-2026-JINETEOS-DYNAMIC-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-MANGANAS-PASO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-PIALES-COLEADERO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-TERNA-COMPLETE-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"jueces.html","PRODUCTIVE_ENTRYPOINT","KEEP_PRODUCTIVE","HIGH","true","CHARROPRO-FMCH-2026-JINETEOS-DYNAMIC-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-MANGANAS-PASO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-PIALES-COLEADERO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-TERNA-COMPLETE-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-CURRENT-SCORER-FUNCTIONAL-AUDIT-001/SCORER_ENTRYPOINTS.md (DOCUMENTATION_ONLY_REFERENCE)"
"locutores.html","PRODUCTIVE_ENTRYPOINT","KEEP_PRODUCTIVE","HIGH","true","CHARROPRO-FMCH-2026-JINETEOS-DYNAMIC-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-MANGANAS-PASO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-PIALES-COLEADERO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-TERNA-COMPLETE-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-OFFICIAL-TIMER-AUTHORITY-AND-SYNC-INTEGRATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"obs.html","PRODUCTIVE_ENTRYPOINT","KEEP_PRODUCTIVE","HIGH","true","no parsed consumer; path/role classification requires review"
"production-console.html","PRODUCTIVE_BROADCAST","KEEP_PRODUCTIVE","HIGH","true","tests/production-console.test.mjs (TEST_ONLY_REFERENCE), tests/production-nav.test.mjs (TEST_ONLY_REFERENCE), CHARROPRO-FMCH-2026-JINETEOS-DYNAMIC-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-MANGANAS-PASO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-PIALES-COLEADERO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"program-main-output.html","PRODUCTIVE_BROADCAST","KEEP_PRODUCTIVE","HIGH","true","production-console.html (HTML_REFERENCE), production-console.html (CONFIG_REFERENCE), tests/program-main-output.test.mjs (TEST_ONLY_REFERENCE), BROADCAST_PROGRAM_MAIN_OUTPUT_V1.md (DOCUMENTATION_ONLY_REFERENCE), BROADCAST_REALTIME_LIVE_V1.md (DOCUMENTATION_ONLY_REFERENCE)"
"storage.rules","PRODUCTIVE_FIREBASE","KEEP_PRODUCTIVE","MEDIUM","true","CHARROPRO-DEVELOPMENT-INFRASTRUCTURE-FOUNDATION-001/EMULATOR_CONFIGURATION.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-DEVELOPMENT-INFRASTRUCTURE-FOUNDATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-DEVELOPMENT-INFRASTRUCTURE-FOUNDATION-001/RISKS.md (DOCUMENTATION_ONLY_REFERENCE), firebase.json (CONFIG_REFERENCE), tests/development-infrastructure.test.mjs (CONFIG_REFERENCE)"
"supervision.html","PRODUCTIVE_ENTRYPOINT","KEEP_PRODUCTIVE","HIGH","true","CHARROPRO-FMCH-2026-JINETEOS-DYNAMIC-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-MANGANAS-PASO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-PIALES-COLEADERO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-TERNA-COMPLETE-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-OFFICIAL-TIMER-AUTHORITY-AND-SYNC-INTEGRATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"tests/access-session-platform-admin.test.mjs","TEST","KEEP_CERTIFICATION_EVIDENCE","MEDIUM","false","no parsed consumer; path/role classification requires review"
"tests/announcer-monitor.test.mjs","TEST","KEEP_CERTIFICATION_EVIDENCE","MEDIUM","false","BROADCAST_ANNOUNCER_MONITOR_V1.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-JINETEOS-DYNAMIC-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-MANGANAS-PASO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-PIALES-COLEADERO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-TERNA-COMPLETE-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"tests/backup-foundation.test.mjs","TEST","KEEP_CERTIFICATION_EVIDENCE","MEDIUM","false","CHARROPRO-BACKUP-AND-RECOVERY-FOUNDATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-BACKUP-AND-RECOVERY-FOUNDATION-001/ROLLBACK.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-BACKUP-AND-RECOVERY-FOUNDATION-001/TEST_RESULTS.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-RULE-PROFILE-ENGINE-001/RULE_PROFILE_TEST_EVIDENCE.md (DOCUMENTATION_ONLY_REFERENCE)"
"tests/backup-restore-validation.test.mjs","TEST","KEEP_CERTIFICATION_EVIDENCE","MEDIUM","false","CHARROPRO-BACKUP-RESTORE-VALIDATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-BACKUP-RESTORE-VALIDATION-001/TEST_RESULTS.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-BACKUP-RESTORE-VALIDATION-001/VALIDATION.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-RULE-PROFILE-ENGINE-001/RULE_PROFILE_TEST_EVIDENCE.md (DOCUMENTATION_ONLY_REFERENCE)"
"tests/broadcast-access-hub.test.mjs","TEST","KEEP_CERTIFICATION_EVIDENCE","MEDIUM","false","no parsed consumer; path/role classification requires review"
"tests/broadcast-action-engine.test.mjs","TEST","KEEP_CERTIFICATION_EVIDENCE","MEDIUM","false","DESPLIEGUE_CHARROPRO.md (DOCUMENTATION_ONLY_REFERENCE)"
"tests/broadcast-asset-manager.test.mjs","TEST","KEEP_CERTIFICATION_EVIDENCE","MEDIUM","false","BROADCAST_ASSET_MANAGER_V1.md (DOCUMENTATION_ONLY_REFERENCE), DESPLIEGUE_CHARROPRO.md (DOCUMENTATION_ONLY_REFERENCE)"
"tests/broadcast-component-library.test.mjs","TEST","KEEP_CERTIFICATION_EVIDENCE","MEDIUM","false","DESPLIEGUE_CHARROPRO.md (DOCUMENTATION_ONLY_REFERENCE)"
"tests/broadcast-component-renderer.test.mjs","TEST","KEEP_CERTIFICATION_EVIDENCE","MEDIUM","false","no parsed consumer; path/role classification requires review"
"tests/broadcast-data-contract.test.mjs","TEST","KEEP_CERTIFICATION_EVIDENCE","MEDIUM","false","no parsed consumer; path/role classification requires review"
"tests/broadcast-output-routing.test.mjs","TEST","KEEP_CERTIFICATION_EVIDENCE","MEDIUM","false","no parsed consumer; path/role classification requires review"
"tests/broadcast-output.test.mjs","TEST","KEEP_CERTIFICATION_EVIDENCE","MEDIUM","false","DESPLIEGUE_CHARROPRO.md (DOCUMENTATION_ONLY_REFERENCE)"
"tests/broadcast-playground.test.mjs","TEST","KEEP_CERTIFICATION_EVIDENCE","MEDIUM","false","no parsed consumer; path/role classification requires review"
"tests/broadcast-preview-engine.test.mjs","TEST","KEEP_CERTIFICATION_EVIDENCE","MEDIUM","false","no parsed consumer; path/role classification requires review"
"tests/broadcast-program-engine.test.mjs","TEST","KEEP_CERTIFICATION_EVIDENCE","MEDIUM","false","no parsed consumer; path/role classification requires review"
"tests/broadcast-program-projection.test.mjs","TEST","KEEP_CERTIFICATION_EVIDENCE","MEDIUM","false","no parsed consumer; path/role classification requires review"
"tests/broadcast-realtime-transport.test.mjs","TEST","KEEP_CERTIFICATION_EVIDENCE","MEDIUM","false","no parsed consumer; path/role classification requires review"
"tests/broadcast-state.test.mjs","TEST","KEEP_CERTIFICATION_EVIDENCE","MEDIUM","false","no parsed consumer; path/role classification requires review"
"tests/broadcast-studio-workspace.test.mjs","TEST","KEEP_CERTIFICATION_EVIDENCE","MEDIUM","false","CHARROPRO-FMCH-2026-JINETEOS-DYNAMIC-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-MANGANAS-PASO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-PIALES-COLEADERO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-TERNA-COMPLETE-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-OFFICIAL-TIMER-AUTHORITY-AND-SYNC-INTEGRATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"tests/broadcast-template-engine.test.mjs","TEST","KEEP_CERTIFICATION_EVIDENCE","MEDIUM","false","DESPLIEGUE_CHARROPRO.md (DOCUMENTATION_ONLY_REFERENCE)"
"tests/broadcast-theme-engine.test.mjs","TEST","KEEP_CERTIFICATION_EVIDENCE","MEDIUM","false","DESPLIEGUE_CHARROPRO.md (DOCUMENTATION_ONLY_REFERENCE)"
"tests/browser-output.test.mjs","TEST","KEEP_CERTIFICATION_EVIDENCE","MEDIUM","false","no parsed consumer; path/role classification requires review"
"tests/cala-rules.test.mjs","TEST","KEEP_CERTIFICATION_EVIDENCE","MEDIUM","false","CHARROPRO-FMCH-2026-CALA-SCORER-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-OFFICIAL-DOCUMENT-SPECIFICATION-001/CURRENT_REPOSITORY_REFERENCES.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-OFFICIAL-TEAM-SHEET-SEMANTIC-FIELD-CERTIFICATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-OFFICIAL-TEAM-SHEET-SEMANTIC-FIELD-CERTIFICATION-001/TEST_RESULTS.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-SCORING-ATTEMPT-MODEL-V2-001/SCORING_ATTEMPT_V2_TEST_EVIDENCE.md (DOCUMENTATION_ONLY_REFERENCE)"
"tests/configuration-management.test.mjs","TEST","KEEP_CERTIFICATION_EVIDENCE","MEDIUM","false","CHARROPRO-CONFIGURATION-MANAGEMENT-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-CONFIGURATION-MANAGEMENT-001/TEST_RESULTS.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-CONFIGURATION-MANAGEMENT-001/VALIDATION.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-PENDING-REVIEW-AND-FULL-SCORER-INTEGRATION-001/TEST_EVIDENCE.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-SCORER-SCREEN-BY-SCREEN-UX-REFINEMENT-001/TEST_EVIDENCE.md (DOCUMENTATION_ONLY_REFERENCE)"
"tests/development-infrastructure.test.mjs","TEST","KEEP_CERTIFICATION_EVIDENCE","MEDIUM","false","CHARROPRO-DEVELOPMENT-INFRASTRUCTURE-FOUNDATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-DEVELOPMENT-INFRASTRUCTURE-FOUNDATION-001/VALIDATION.md (DOCUMENTATION_ONLY_REFERENCE)"
"tests/firebase-broadcast-rules.test.mjs","TEST","KEEP_CERTIFICATION_EVIDENCE","MEDIUM","false","no parsed consumer; path/role classification requires review"
"tests/firebase-public-rules.test.mjs","TEST","KEEP_CERTIFICATION_EVIDENCE","MEDIUM","false","CHARROPRO-PUBLIC-PROJECTION-LIVE-FEED-SCORE-PUBLISH-RECOVERY-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-PUBLIC-PROJECTION-LIVE-FEED-SCORE-PUBLISH-RECOVERY-001/TEST_RESULTS.md (DOCUMENTATION_ONLY_REFERENCE)"
"tests/firebase-rule-profile-lifecycle-rules.test.mjs","TEST","KEEP_CERTIFICATION_EVIDENCE","MEDIUM","false","CHARROPRO-RULE-PROFILE-PRODUCTION-LIFECYCLE-AUTHORITY-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"tests/firebase-runtime-local.test.mjs","TEST","KEEP_CERTIFICATION_EVIDENCE","MEDIUM","false","CHARROPRO-WEB-CLIENT-EMULATOR-RUNTIME-INTEGRATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-WEB-CLIENT-EMULATOR-RUNTIME-INTEGRATION-001/TEST_RESULTS.md (DOCUMENTATION_ONLY_REFERENCE)"
"tests/fixtures/fmch-jineteos-runtime.html","FIXTURE","KEEP_CERTIFICATION_EVIDENCE","MEDIUM","false","tests/fmch-2026-jineteos-dynamic-scorer.test.mjs (TEST_ONLY_REFERENCE), CHARROPRO-FMCH-2026-JINETEOS-DYNAMIC-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-MANGANAS-PASO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-TERNA-COMPLETE-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-OFFICIAL-TIMER-AUTHORITY-AND-SYNC-INTEGRATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"tests/fixtures/fmch-piales-coleadero-runtime.html","FIXTURE","KEEP_CERTIFICATION_EVIDENCE","MEDIUM","false","tests/fmch-2026-piales-coleadero-scorer.test.mjs (TEST_ONLY_REFERENCE), CHARROPRO-FMCH-2026-JINETEOS-DYNAMIC-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-MANGANAS-PASO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-PIALES-COLEADERO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-TERNA-COMPLETE-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"tests/fixtures/official-format-web-geometry.html","FIXTURE","KEEP_CERTIFICATION_EVIDENCE","MEDIUM","false","CHARROPRO-FMCH-OFFICIAL-TEAM-SHEET-PRE-JUDGE-FINAL-CORRECTIONS-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"tests/fixtures/public-portal-ux-responsive.html","FIXTURE","KEEP_CERTIFICATION_EVIDENCE","MEDIUM","false","tests/public-portal-design-system-v2.test.mjs (CONFIG_REFERENCE), tests/public-portal-ux.test.mjs (CONFIG_REFERENCE)"
"tests/fixtures/public-portal-ux.html","FIXTURE","KEEP_CERTIFICATION_EVIDENCE","MEDIUM","false","tests/fixtures/public-portal-ux-responsive.html (TEST_ONLY_REFERENCE), CHARROPRO-OPERATIONAL-FLOW-AND-PUBLIC-PORTAL-CORRECTIONS-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-OPERATIONAL-VALIDATION-CORRECTIONS-002/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-SCORER-OPERATIONAL-STABILIZATION-CHECKPOINT-001/WORKING_TREE_AUDIT.md (DOCUMENTATION_ONLY_REFERENCE)"
"tests/fixtures/publicPortalUxFixture.js","FIXTURE","KEEP_CERTIFICATION_EVIDENCE","MEDIUM","false","tests/fixtures/public-portal-ux.html (TEST_ONLY_REFERENCE), tests/public-portal-design-system-v2.test.mjs (TEST_ONLY_REFERENCE), CHARROPRO-OPERATIONAL-FLOW-AND-PUBLIC-PORTAL-CORRECTIONS-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-OPERATIONAL-VALIDATION-CORRECTIONS-002/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-SCORER-OPERATIONAL-STABILIZATION-CHECKPOINT-001/WORKING_TREE_AUDIT.md (DOCUMENTATION_ONLY_REFERENCE)"
"tests/fixtures/scorer-responsive-viewport.html","FIXTURE","KEEP_CERTIFICATION_EVIDENCE","MEDIUM","false","CHARROPRO-FMCH-2026-CALA-SCORER-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-JINETEOS-DYNAMIC-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-MANGANAS-PASO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-PIALES-COLEADERO-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-2026-TERNA-COMPLETE-IMPLEMENTATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
